"account_id","open_date","statement_frequency","district_name","num_customers","credit_cards","loan_amount","loan_payments","loan_term","loan_status","loan_default","loan","max_withdrawal","min_withdrawal","cc_payments","max_balance","min_balance"
"1405",1996-06-04,"monthly","Blansko",1,0,NA,NA,NA,NA,NA,"F",2229,158,81,45833,400
"1406",1994-03-04,"monthly","Svitavy",2,0,NA,NA,NA,NA,NA,"F",2302,458,117,33217,200
"1407",1997-04-11,"after every transaction","Prachatice",2,0,125472,5228,24,"current","F","T",14882,5227.7,72,143697,800
"1408",1996-09-07,"monthly","Praha - vychod",1,0,NA,NA,NA,NA,NA,"F",NA,NA,57,123851,200
"1410",1993-09-11,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",3816,3816,130,109922,500
"1411",1993-07-09,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",5174,5174,137,111266,600
"1412",1993-05-18,"monthly","Zlin",2,0,NA,NA,NA,NA,NA,"F",1773,936,136,58495,1000
"1413",1995-06-07,"monthly","Znojmo",1,0,NA,NA,NA,NA,NA,"F",3477,620,86,54186,1100
"1414",1995-01-17,"monthly","Jihlava",1,0,NA,NA,NA,NA,NA,"F",5397,1817,98,62180,600
"1416",1993-07-12,"weekly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,NA,"F",3688,3688,156,139709,-6746
"1417",1994-12-20,"monthly","Prerov",1,0,NA,NA,NA,NA,NA,"F",7394,7394,99,115548,200
"1418",1997-02-09,"monthly","Jablonec n. Nisou",1,1,NA,NA,NA,NA,NA,"F",6759,6759,49,47213,900
"1419",1993-12-22,"monthly","Decin",2,0,NA,NA,NA,NA,NA,"F",3305,3305,118,32613,400
"1420",1995-06-08,"monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,NA,"F",1794,1794,87,42305,900
"1421",1994-10-05,"monthly","Novy Jicin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,163,85739,1100
"1422",1993-04-09,"monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,NA,"F",2655,2655,133,46671,400
"1423",1995-09-08,"monthly","Sumperk",2,0,NA,NA,NA,NA,NA,"F",2394,1213,84,37013,900
"1424",1997-05-20,"monthly","Ceska Lipa",2,1,NA,NA,NA,NA,NA,"F",6224,6224,40,57384,600
"1425",1993-07-06,"monthly","Sumperk",1,0,NA,NA,NA,NA,NA,"F",4069,4069,175,65817,900
"1426",1995-10-27,"monthly","Teplice",1,0,NA,NA,NA,NA,NA,"F",2681,2681,73,27655,200
"1427",1995-10-08,"monthly","Pelhrimov",1,0,NA,NA,NA,NA,NA,"F",6046,6046,86,76860,1000
"1429",1993-07-30,"monthly","Hodonin",1,0,NA,NA,NA,NA,NA,"F",2166,2166,127,33179,1100
"1430",1997-02-13,"monthly","Plzen - mesto",2,0,NA,NA,NA,NA,NA,"F",4127,4127,8,22900,800
"1431",1996-06-11,"monthly","Usti nad Labem",1,0,NA,NA,NA,NA,NA,"F",NA,NA,104,60510,200
"1432",1997-07-19,"monthly","Plzen - jih",2,0,NA,NA,NA,NA,NA,"F",13590,3267.2,35,99393,1000
"1434",1997-08-08,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",3214,3214,35,24536,200
"1435",1996-12-01,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",7949,7949,52,75328,800
"1436",1994-12-07,"monthly","Beroun",1,0,NA,NA,NA,NA,NA,"F",3104,3104,125,53825,500
"1437",1995-01-13,"monthly","Svitavy",1,0,NA,NA,NA,NA,NA,"F",1753,29,104,32464,1000
"1438",1997-09-18,"weekly","Cheb",1,1,NA,NA,NA,NA,NA,"F",NA,NA,34,103886,600
"1439",1996-01-27,"monthly","Praha - zapad",2,0,NA,NA,NA,NA,NA,"F",2122,2122,67,21716,700
"1440",1993-09-22,"monthly","Brno - venkov",1,1,NA,NA,NA,NA,NA,"F",2020,56,152,32004,500
"1441",1994-10-25,"monthly","Svitavy",1,0,NA,NA,NA,NA,NA,"F",2425,2425,98,45210,500
"1442",1993-05-23,"monthly","Cheb",1,0,NA,NA,NA,NA,NA,"F",5950,5950,135,65063,300
"1443",1997-09-27,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",7505,7505,32,63015,700
"1444",1996-06-16,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",2024,2024,81,61180,700
"1445",1996-03-16,"monthly","Prostejov",1,1,NA,NA,NA,NA,NA,"F",1420,668,78,40016,900
"1446",1995-01-18,"monthly","Hodonin",1,0,NA,NA,NA,NA,NA,"F",4877,4877,96,99182,1100
"1447",1997-02-20,"monthly","Znojmo",1,0,100080,2085,48,"current","F","T",8210,2084.7,52,48705,300
"1448",1995-10-07,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",7156,7156,45,26516,1100
"1449",1993-08-26,"monthly","Jablonec n. Nisou",1,0,NA,NA,NA,NA,NA,"F",2820,320,170,63166,800
"1450",1996-04-07,"monthly","Vyskov",1,0,NA,NA,NA,NA,NA,"F",3103,3103,67,53500,400
"1451",1993-06-24,"monthly","Zlin",1,0,NA,NA,NA,NA,NA,"F",3734,3734,130,36594,1000
"1452",1995-09-16,"monthly","Jicin",1,1,NA,NA,NA,NA,NA,"F",NA,NA,80,103890,500
"1453",1993-09-25,"weekly","Trebic",1,1,NA,NA,NA,NA,NA,"F",6820,1250.8,175,154844,600
"1454",1997-07-25,"monthly","Nachod",1,0,NA,NA,NA,NA,NA,"F",NA,NA,14,38500,300
"1455",1996-01-03,"monthly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,NA,"F",NA,NA,82,45844,-1179
"1456",1996-04-12,"monthly","Nymburk",1,0,NA,NA,NA,NA,NA,"F",1250.8,1250.8,109,151395,1100
"1458",1994-01-03,"monthly","Rokycany",1,0,NA,NA,NA,NA,NA,"F",3259,3259,122,56474,700
"1459",1997-03-26,"monthly","Pribram",2,1,NA,NA,NA,NA,NA,"F",1542,582,39,20338,900
"1460",1996-11-29,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",3417,3417,47,31495,300
"1461",1996-04-07,"monthly","Opava",1,1,NA,NA,NA,NA,NA,"F",8705,4217.1,70,125462,800
"1463",1996-09-25,"monthly","Ceska Lipa",1,0,NA,NA,NA,NA,NA,"F",1505,719,70,37023,1000
"1464",1996-10-21,"monthly","Opava",1,0,NA,NA,NA,NA,NA,"F",NA,NA,82,150867,300
"1465",1995-06-08,"monthly","Sokolov",1,0,NA,NA,NA,NA,NA,"F",1904,218,106,45003,300
"1466",1997-03-26,"weekly","Jesenik",2,0,NA,NA,NA,NA,NA,"F",10056,10056,28,62651,800
"1467",1994-04-27,"monthly","Litomerice",1,0,NA,NA,NA,NA,NA,"F",6814,6814,114,88107,800
"1468",1993-10-11,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",1710,439,121,29270,500
"1469",1995-12-15,"monthly","Bruntal",1,0,NA,NA,NA,NA,NA,"F",3574,3574,70,41264,1000
"1470",1994-02-10,"monthly","Prachatice",1,0,NA,NA,NA,NA,NA,"F",4060,4060,121,63311,1100
"1471",1996-07-21,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",7823,12,60,67180,1000
"1472",1995-07-20,"monthly","Benesov",1,0,NA,NA,NA,NA,NA,"F",3527,2375,91,46726,900
"1473",1996-04-16,"monthly","Most",1,1,NA,NA,NA,NA,NA,"F",1984,1984,61,21537,600
"1474",1996-09-14,"monthly","Vyskov",2,0,NA,NA,NA,NA,NA,"F",2695,2695,51,24734,900
"1475",1993-06-14,"weekly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,159,78303,-1092
"1476",1993-04-26,"monthly","Trebic",1,0,NA,NA,NA,NA,NA,"F",3467,3467,134,34665,200
"1477",1993-02-08,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",2100,2100,143,25777,3151
"1478",1996-10-30,"monthly","Kolin",1,1,NA,NA,NA,NA,NA,"F",11931,11931,65,140296,900
"1479",1995-04-04,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",2162,2162,108,34755,700
"1480",1996-07-03,"weekly","Usti nad Labem",1,1,123300,3425,36,"current","F","T",3425.2,3425.2,68,132025,800
"1481",1993-01-17,"monthly","Cesky Krumlov",1,0,NA,NA,NA,NA,NA,"F",2065,2065,139,24502,1000
"1482",1996-12-08,"monthly","Louny",1,0,NA,NA,NA,NA,NA,"F",2687,335,51,84762,500
"1483",1996-01-09,"monthly","Praha - vychod",2,1,NA,NA,NA,NA,NA,"F",2701,1962,95,62651,400
"1484",1996-09-23,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",2346,794,51,38342,200
"1485",1993-10-03,"monthly","Liberec",1,0,NA,NA,NA,NA,NA,"F",5949,336,139,178774,1000
"1486",1996-01-15,"monthly","Vyskov",1,0,NA,NA,NA,NA,NA,"F",3592,2235,72,73969,400
"1487",1993-09-10,"monthly","Zdar nad Sazavou",2,0,NA,NA,NA,NA,NA,"F",2204,2204,129,29262,1100
"1488",1997-04-29,"monthly","Klatovy",1,0,NA,NA,NA,NA,NA,"F",5850,230,43,41614,700
"1490",1996-07-25,"monthly","Kolin",1,0,NA,NA,NA,NA,NA,"F",1657.7,1657.7,69,152999,200
"1491",1997-06-11,"monthly","Pardubice",2,0,NA,NA,NA,NA,NA,"F",6966,6966,43,57838,1000
"1492",1996-10-17,"monthly","Karlovy Vary",1,1,NA,NA,NA,NA,NA,"F",1546,1546,49,31499,800
"1493",1993-01-09,"monthly","Usti nad Labem",1,0,NA,NA,NA,NA,NA,"F",2264,51,145,28795,200
"1494",1997-10-08,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,32,84443,900
"1495",1993-11-01,"monthly","Liberec",2,0,NA,NA,NA,NA,NA,"F",3059,670,126,92882,300
"1496",1995-02-05,"monthly","Hodonin",1,0,NA,NA,NA,NA,NA,"F",6931,33,97,60020,400
"1497",1993-07-16,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",5463,261,136,43293,1000
"1498",1997-02-07,"weekly","Uherske Hradiste",1,0,165780,2763,60,"current","F","T",2762.8,2762.8,69,116112,413
"1499",1993-11-28,"monthly","Pardubice",2,0,NA,NA,NA,NA,NA,"F",3666,3666,164,73332,1000
"1500",1996-10-01,"monthly","Hradec Kralove",1,1,NA,NA,NA,NA,NA,"F",4119,4119,56,92593,1000
"1501",1996-08-11,"monthly","Svitavy",1,0,NA,NA,NA,NA,NA,"F",2292,2292,55,34677,500
"1502",1996-10-02,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",7338,7338,47,116552,200
"1503",1996-04-10,"monthly","Novy Jicin",1,0,NA,NA,NA,NA,NA,"F",3171,3171,61,27526,300
"1504",1996-08-26,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",4887,619,57,74093,300
"1505",1993-04-23,"monthly","Jesenik",1,0,NA,NA,NA,NA,NA,"F",NA,NA,130,44075,-14146
"1506",1997-10-13,"monthly","Trutnov",1,0,NA,NA,NA,NA,NA,"F",9498,9498,34,28502,500
"1507",1993-08-03,"monthly","Jablonec n. Nisou",2,0,NA,NA,NA,NA,NA,"F",6619,6619,135,99631,800
"1508",1996-01-22,"monthly","Jesenik",1,0,NA,NA,NA,NA,NA,"F",8967,1657.7,71,116544,500
"1509",1994-05-19,"monthly","Trutnov",1,0,NA,NA,NA,NA,NA,"F",4943,2320,112,49251,600
"1510",1996-03-11,"monthly","Decin",1,0,NA,NA,NA,NA,NA,"F",9985,9985,71,70943,700
"1511",1994-03-13,"after every transaction","Trutnov",1,0,NA,NA,NA,NA,NA,"F",1657.7,1657.7,151,131127,-805
"1512",1994-01-08,"monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,NA,"F",8822,8822,131,68866,900
"1513",1993-08-23,"monthly","Sokolov",1,0,NA,NA,NA,NA,NA,"F",3912,689,132,86165,500
"1514",1997-07-01,"monthly","Melnik",2,0,NA,NA,NA,NA,NA,"F",2234,1547,37,30657,900
"1515",1993-06-11,"monthly","Praha - zapad",1,0,NA,NA,NA,NA,NA,"F",2907,774,138,92576,400
"1516",1993-10-08,"monthly","Bruntal",2,0,NA,NA,NA,NA,NA,"F",2277,2277,121,40723,500
"1517",1996-08-24,"monthly","Kolin",2,1,NA,NA,NA,NA,NA,"F",2601,2601,53,27014,700
"1518",1993-04-21,"monthly","Bruntal",1,0,NA,NA,NA,NA,NA,"F",NA,NA,138,116699,200
"1519",1995-06-14,"monthly","Nymburk",1,0,NA,NA,NA,NA,NA,"F",3443,3443,87,106093,700
"1520",1995-08-08,"monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,NA,"F",2943,2943,78,44901,300
"1521",1996-04-04,"monthly","Ostrava - mesto",2,0,NA,NA,NA,NA,NA,"F",3024,3024,67,26462,900
"1522",1997-08-02,"monthly","Rychnov nad Kneznou",1,1,NA,NA,NA,NA,NA,"F",NA,NA,48,88312,800
"1523",1997-11-24,"after every transaction","Usti nad Orlici",1,0,NA,NA,NA,NA,NA,"F",9843,1684,36,130481,200
"1524",1997-02-20,"monthly","Kutna Hora",1,0,NA,NA,NA,NA,NA,"F",2705,2705,42,21764,1100
"1525",1996-09-05,"monthly","Hodonin",1,1,NA,NA,NA,NA,NA,"F",1625,1625,57,26268,300
"1526",1995-01-22,"monthly","Usti nad Orlici",1,0,NA,NA,NA,NA,NA,"F",4433,4433,115,83109,200
"1527",1993-11-17,"after every transaction","Tachov",1,0,164052,4557,36,"expired","F","T",4557.2,4557.2,150,114080,-3248
"1528",1996-06-08,"monthly","Svitavy",1,0,191088,3981,48,"current","F","T",3981,3981,68,70986,500
"1529",1996-04-28,"monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,NA,"F",1463,77,76,30788,600
"1530",1995-05-27,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",3700,3700,83,32114,900
"1532",1996-09-19,"monthly","Brno - mesto",2,0,NA,NA,NA,NA,NA,"F",7903,7903,73,97381,700
"1534",1993-05-24,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",7451,2155,149,61057,900
"1535",1993-03-20,"monthly","Nachod",1,0,NA,NA,NA,NA,NA,"F",2757,2757,190,77219,200
"1536",1993-01-22,"weekly","Usti nad Labem",1,1,NA,NA,NA,NA,NA,"F",13204,13204,172,86272,300
"1537",1997-06-06,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,40,74556,200
"1538",1996-09-20,"monthly","Domazlice",2,0,NA,NA,NA,NA,NA,"F",10288,10288,91,161078,800
"1539",1993-01-03,"after every transaction","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,159,108107,-14063
"1540",1995-03-29,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",4540,1164,91,105377,500
"1541",1996-10-18,"monthly","Prostejov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,86,100581,900
"1542",1996-04-25,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",2655,2655,63,33943,1000
"1543",1996-04-14,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,115,67087,1100
"1544",1993-07-14,"monthly","Jesenik",2,0,NA,NA,NA,NA,NA,"F",9526,189,138,72852,1100
"1545",1993-03-08,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",2625,1112,142,142687,200
"1546",1996-11-20,"monthly","Cesky Krumlov",1,0,NA,NA,NA,NA,NA,"F",4173,4173,53,35058,800
"1547",1993-09-14,"monthly","Olomouc",1,0,NA,NA,NA,NA,NA,"F",NA,NA,128,98055,700
"1548",1995-01-27,"monthly","Pardubice",2,0,NA,NA,NA,NA,NA,"F",2106,2106,91,24310,800
"1549",1996-11-21,"monthly","Tabor",1,0,NA,NA,NA,NA,NA,"F",4052,4052,52,70618,500
"1550",1996-04-15,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",4708,4708,75,40932,500
"1551",1997-06-18,"monthly","Olomouc",2,0,NA,NA,NA,NA,NA,"F",2316,747,33,35958,1100
"1552",1994-01-02,"monthly","Pisek",1,0,NA,NA,NA,NA,NA,"F",5263,1021,121,97543,500
"1553",1996-12-21,"monthly","Kromeriz",1,0,NA,NA,NA,NA,NA,"F",NA,NA,60,65092,1000
"1554",1994-11-15,"monthly","Pardubice",1,0,NA,NA,NA,NA,NA,"F",6551,6551,102,67698,300
"1555",1996-11-10,"monthly","Chomutov",1,0,NA,NA,NA,NA,NA,"F",3263,3263,47,50964,1100
"1556",1996-09-15,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",1837,1837,51,60299,600
"1557",1996-12-13,"monthly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,NA,"F",2253,2253,46,50578,700
"1558",1996-10-06,"monthly","Ceska Lipa",1,0,NA,NA,NA,NA,NA,"F",2899,1148,63,34221,600
"1559",1994-10-08,"monthly","Ceske Budejovice",1,0,NA,NA,NA,NA,NA,"F",8004,8004,105,91251,22823
"1560",1997-04-14,"monthly","Uherske Hradiste",1,0,NA,NA,NA,NA,NA,"F",3332,244,47,49513,1000
"1561",1995-04-01,"monthly","Zdar nad Sazavou",2,0,NA,NA,NA,NA,NA,"F",1924,51,91,56597,600
"1562",1995-08-30,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",1933,1933,77,24762,600
"1563",1996-08-14,"monthly","Pardubice",1,0,NA,NA,NA,NA,NA,"F",NA,NA,6,18000,900
"1564",1996-03-05,"monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,NA,"F",NA,NA,117,56948,1000
"1565",1993-10-20,"monthly","Liberec",1,0,NA,NA,NA,NA,NA,"F",2095,383,157,58769,200
"1566",1993-07-07,"monthly","Opava",1,0,NA,NA,NA,NA,NA,"F",4375,948,142,63058,500
"1567",1997-08-19,"monthly","Praha - vychod",1,0,NA,NA,NA,NA,NA,"F",6000,480,34,78564,800
"1568",1995-07-15,"monthly","Cheb",2,0,NA,NA,NA,NA,NA,"F",4399,49,84,66789,300
"1570",1994-03-12,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",2865,2865,111,27040,200
"1571",1996-07-29,"monthly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,NA,"F",7692,7692,60,63965,200
"1572",1997-10-21,"monthly","Olomouc",1,0,NA,NA,NA,NA,NA,"F",7596,7596,30,61396,500
"1573",1997-12-29,"monthly","Vyskov",1,0,NA,NA,NA,NA,NA,"F",3638,3638,23,26037,1000
"1574",1997-05-28,"monthly","Prerov",1,0,NA,NA,NA,NA,NA,"F",2390,2390,35,29805,1000
"1575",1993-02-27,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",2998,2998,137,39610,900
"1576",1996-08-06,"weekly","Jablonec n. Nisou",1,0,NA,NA,NA,NA,NA,"F",11816,11816,67,107456,1000
"1577",1996-10-16,"monthly","Bruntal",1,0,NA,NA,NA,NA,NA,"F",1282,290,68,50428,200
"1578",1994-12-01,"monthly","Rychnov nad Kneznou",1,1,NA,NA,NA,NA,NA,"F",1825,1825,99,52045,600
"1579",1994-08-09,"monthly","Hodonin",1,1,NA,NA,NA,NA,NA,"F",3377,3377,114,79665,600
"1580",1996-01-08,"monthly","Jesenik",1,0,194256,8094,24,"current","F","T",8094.2,8094.2,85,134157,400
"1581",1995-10-12,"monthly","Most",2,0,NA,NA,NA,NA,NA,"F",5758,5758,102,83581,900
"1582",1996-05-01,"monthly","Plzen - sever",1,0,NA,NA,NA,NA,NA,"F",1917,1917,65,40975,500
"1583",1994-11-17,"after every transaction","Jesenik",1,1,388512,8094,48,"current","T","T",8094.2,8094.2,141,137263,-2839
"1584",1993-05-27,"monthly","Sokolov",1,0,NA,NA,NA,NA,NA,"F",1983,1983,131,34822,600
"1585",1996-02-23,"monthly","Havlickuv Brod",1,0,NA,NA,NA,NA,NA,"F",NA,NA,44,71703,1000
"1586",1996-10-03,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",5504,5504,58,74204,200
"1587",1996-12-11,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,53,51990,1100
"1588",1993-12-11,"monthly","Bruntal",1,0,NA,NA,NA,NA,NA,"F",2443,2443,146,33371,1000
"1589",1993-08-07,"monthly","Litomerice",2,1,NA,NA,NA,NA,NA,"F",NA,NA,67,32214,500
"1590",1995-04-07,"monthly","Vsetin",2,0,NA,NA,NA,NA,NA,"F",5847,127,103,60813,500
"1591",1996-01-10,"monthly","Znojmo",1,0,NA,NA,NA,NA,NA,"F",7680,26,73,144038,600
"1592",1994-08-18,"monthly","Louny",1,0,NA,NA,NA,NA,NA,"F",1613,224,101,86172,400
"1593",1996-08-22,"monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,NA,"F",2086,2086,53,24846,500
"1594",1997-04-06,"monthly","Cesky Krumlov",1,0,NA,NA,NA,NA,NA,"F",4577,54,44,77634,500
"1596",1997-10-05,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",1997,1306,31,31135,1100
"1597",1995-07-04,"monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,NA,"F",2376,2376,85,46096,900
"1598",1997-04-12,"monthly","Cesky Krumlov",2,0,NA,NA,NA,NA,NA,"F",7384,5438,56,145536,700
"1599",1995-11-10,"monthly","Hodonin",1,0,NA,NA,NA,NA,NA,"F",4004,1337,75,90293,1100
"1600",1996-09-13,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",3234,3234,52,32597,600
"1601",1993-02-09,"monthly","Praha - vychod",2,0,NA,NA,NA,NA,NA,"F",2694,2694,137,28248,500
"1602",1993-09-19,"monthly","Decin",1,0,NA,NA,NA,NA,NA,"F",2033,2033,123,41512,600
"1603",1993-05-09,"monthly","Hl.m. Praha",1,0,78936,6578,12,"expired","F","T",6578,1187,197,69909,900
"1604",1993-12-16,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",7088,7088,122,64823,900
"1605",1993-12-16,"monthly","Olomouc",1,0,NA,NA,NA,NA,NA,"F",3353,3353,173,156040,24483
"1606",1996-03-07,"monthly","Cheb",1,0,NA,NA,NA,NA,NA,"F",NA,NA,98,80481,300
"1607",1996-04-20,"monthly","Novy Jicin",2,1,NA,NA,NA,NA,NA,"F",9958,9958,65,76045,800
"1608",1997-10-08,"monthly","Plzen - mesto",1,0,NA,NA,NA,NA,NA,"F",3425,3425,31,27211,600
"1609",1996-07-05,"monthly","Usti nad Labem",1,0,NA,NA,NA,NA,NA,"F",2017,2017,61,26860,900
"1610",1993-05-17,"monthly","Usti nad Orlici",2,1,NA,NA,NA,NA,NA,"F",6258,6258,151,146116,500
"1611",1996-02-11,"monthly","Jesenik",1,0,NA,NA,NA,NA,NA,"F",3403,403,76,74738,500
"1612",1996-02-12,"monthly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,NA,"F",NA,NA,70,69745,400
"1613",1995-09-13,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",3628,3628,76,38346,600
"1614",1996-05-07,"monthly","Vyskov",2,0,NA,NA,NA,NA,NA,"F",5763,5763,71,109425,300
"1615",1997-10-20,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",3124,3124,26,29471,900
"1616",1997-02-07,"monthly","Domazlice",1,1,NA,NA,NA,NA,NA,"F",2642,2642,55,31020,1100
"1617",1993-06-01,"monthly","Jicin",1,0,NA,NA,NA,NA,NA,"F",1536,1536,135,37137,700
"1618",1996-12-18,"monthly","Kutna Hora",1,0,NA,NA,NA,NA,NA,"F",2265,2265,61,45195,900
"1619",1997-02-24,"monthly","Louny",1,0,NA,NA,NA,NA,NA,"F",3220,3220,58,51419,500
"1620",1995-06-08,"monthly","Pelhrimov",1,0,NA,NA,NA,NA,NA,"F",1931,1931,81,46274,700
"1621",1993-12-01,"monthly","Prerov",1,0,NA,NA,NA,NA,NA,"F",7887,7887,127,67207,300
"1622",1996-04-12,"monthly","Prachatice",1,0,NA,NA,NA,NA,NA,"F",2357,1028,84,48800,900
"1623",1996-02-04,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",9160,9160,72,81590,800
"1624",1996-04-22,"monthly","Blansko",1,0,NA,NA,NA,NA,NA,"F",1120,1017,62,34191,500
"1625",1995-01-17,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",1727,185,97,52183,800
"1626",1994-03-15,"monthly","Beroun",1,0,NA,NA,NA,NA,NA,"F",NA,NA,119,85424,1100
"1627",1994-01-20,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,125,53854,1000
"1628",1993-01-10,"monthly","Prostejov",1,0,NA,NA,NA,NA,NA,"F",2850,2850,145,27323,700
"1629",1995-11-02,"monthly","Praha - vychod",2,1,NA,NA,NA,NA,NA,"F",3137,3137,77,33465,1000
"1630",1993-07-28,"monthly","Olomouc",1,0,NA,NA,NA,NA,NA,"F",3595,3595,128,28864,900
"1631",1996-09-27,"monthly","Praha - vychod",1,0,NA,NA,NA,NA,NA,"F",2743,2743,51,26540,400
"1632",1996-01-13,"weekly","Pisek",1,0,NA,NA,NA,NA,NA,"F",1977.6,1977.6,106,143816,1000
"1633",1995-02-22,"monthly","Trutnov",1,0,NA,NA,NA,NA,NA,"F",2145,2145,89,40349,200
"1634",1994-06-04,"monthly","Vsetin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,113,101618,500
"1635",1993-12-29,"monthly","Prachatice",1,0,NA,NA,NA,NA,NA,"F",5683,5683,123,68386,900
"1636",1997-04-08,"monthly","Blansko",2,0,NA,NA,NA,NA,NA,"F",4964,4964,42,88699,900
"1637",1993-01-08,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",2569,774,145,35529,500
"1638",1996-11-12,"weekly","Kutna Hora",2,0,64224,2676,24,"current","F","T",9749,2676,49,92049,900
"1640",1995-09-01,"monthly","Rakovnik",1,0,NA,NA,NA,NA,NA,"F",4783,4783,82,78495,700
"1641",1996-04-22,"monthly","Svitavy",2,0,NA,NA,NA,NA,NA,"F",7532,423,101,148141,900
"1642",1995-05-27,"monthly","Zlin",1,0,NA,NA,NA,NA,NA,"F",3597,3597,85,29164,1000
"1644",1993-05-09,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",2534,17,139,62368,400
"1645",1996-10-16,"monthly","Svitavy",1,0,NA,NA,NA,NA,NA,"F",9078,9078,62,55650,300
"1646",1996-05-27,"weekly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",6521,1651,100,152529,600
"1647",1997-07-09,"monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,NA,"F",2412,12,44,45328,900
"1648",1997-08-08,"monthly","Teplice",1,0,NA,NA,NA,NA,NA,"F",NA,NA,61,73821,800
"1649",1993-01-26,"monthly","Nachod",1,0,NA,NA,NA,NA,NA,"F",NA,NA,92,90624,700
"1650",1997-12-06,"monthly","Most",1,0,NA,NA,NA,NA,NA,"F",9100,3649,32,59254,1000
"1651",1997-01-23,"monthly","Chomutov",1,0,NA,NA,NA,NA,NA,"F",1581.7,1581.7,54,136677,900
"1652",1993-05-20,"monthly","Ostrava - mesto",2,0,NA,NA,NA,NA,NA,"F",3422,3422,131,34506,300
"1653",1994-09-19,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",4656,4656,103,90874,700
"1654",1996-08-05,"monthly","Sokolov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,64,108950,600
